id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1084846086368134321,Perfect Seattle Suite,3674895,Chris,Cascade,South Lake Union,47.62118102758382,-122.3440409,Private room,,30,1,3/24/2024,0.11,3,283,1,Exempt
1084846448728323309,Updated and Private NE Seattle 3 bedroom,1463321,Matt,Other neighborhoods,Wedgwood,47.696832,-122.2983663,Entire home/apt,213,3,1,11/30/2024,1,2,24,1,STR-OPLI-19-002368
1084871148854020537,DeLorean Time Machine Sweet Suite,340706410,Vince,Queen Anne,East Queen Anne,47.63376,-122.34655,Private room,58,1,9,11/23/2024,0.87,108,336,9,STR-OPLI-23-001405
1084892996415726214,The Clock Tower Sweet Suite,340706410,Vince,Queen Anne,East Queen Anne,47.63212182747919,-122.3445404,Private room,52,1,38,12/16/2024,3.69,108,338,38,STR-OPLI-23-001405
1084906175140989180,Einstein's Time-Traveling Sweet Suite,340706410,Vince,Queen Anne,East Queen Anne,47.633711145074024,-122.3444014,Private room,53,1,17,11/15/2024,1.69,108,350,17,STR-OPLI-23-001405
1084922128972938982,Marty's Classic Guitar Sweet Suite,340706410,Vince,Queen Anne,East Queen Anne,47.63229316755226,-122.3443833,Private room,56,1,25,12/7/2024,2.42,108,337,25,STR-OPLI-23-001405
1084930562543228618,Dystopian Hill Valley Sweet Suite,340706410,Vince,Queen Anne,East Queen Anne,47.63205689321243,-122.3459323,Private room,54,1,25,12/2/2024,2.41,108,347,25,STR-OPLI-23-001405
1084955147293062331,The Futuristic Hoverboard Sweet Suite,340706410,Vince,Queen Anne,East Queen Anne,47.63266856,-122.344539,Private room,54,1,22,12/14/2024,2.13,108,348,22,STR-OPLI-23-001405
1084997280995827262,Downtown Dream: Stylish Seattle Townhome!,524878746,Liz,Queen Anne,Lower Queen Anne,47.62802646137832,-122.3466198,Entire home/apt,156,1,37,11/12/2024,3.75,3,167,37,STR-OPLI-23-001346
1085172626869743355,Rainer view townhouse Seattle 1300C,44164642,Weihao,Central Area,Minor,47.606138813822795,-122.3143525,Entire home/apt,131,1,22,12/16/2024,2.13,14,58,22,STR-OPLI-23-001473
1085520008619886610,Old-Western Time Travelers Cowboys Sweet Suite,340706410,Vince,Queen Anne,East Queen Anne,47.6326,-122.34436,Entire home/apt,98,1,35,12/1/2024,3.4,108,338,35,STR-OPLI-23-001405
1085569559836149510,Vermillion Villa Cap Hill,4366731,Jenny,Central Area,Minor,47.61074139999999,-122.3086124,Entire home/apt,421,2,17,10/12/2024,1.85,1,89,17,STR-OPLI-24-000129
1085665693475909551,Mountain and city View townhome,44164642,Weihao,Central Area,Minor,47.6051,-122.31632,Entire home/apt,131,1,25,12/16/2024,2.53,14,64,25,STR-OPLI-23-001473
1085667377553193650,Beautiful View townhome Seattle,44164642,Weihao,Central Area,Minor,47.604703841984424,-122.3158968,Entire home/apt,148,1,29,12/17/2024,3.1,14,58,29,STR-OPLI-23-001473
1085668534906821819,Mountain View townhouse Seattle,44164642,Weihao,Central Area,Minor,47.60471878074405,-122.3160661,Entire home/apt,148,1,21,12/8/2024,2.2,14,65,21,STR-OPLI-23-001473
1085937067923470996,Modern West Seattle Bungalow,55931138,Gian,West Seattle,Arbor Heights,47.51096,-122.37649,Entire home/apt,114,2,29,12/9/2024,3.06,2,166,29,STR-OPLI-20-000841
1086077866385539474,First & Times Ballard Suite,20746167,Chris,Ballard,Adams,47.6707391,-122.3791334,Entire home/apt,89,2,41,12/12/2024,4.17,1,84,41,STR-OPLI-24-000138
1086225479426432738,NewMark Tower’s Water Wheel Condo with Sea Views,340706410,Vince,Downtown,Central Business District,47.60958108,-122.3376895,Entire home/apt,172,7,11,11/26/2024,1.11,108,338,11,STR-OPLI-19-002066
1086351821416189072,Sunny Urban Oasis,1281090,Marissa,Queen Anne,West Queen Anne,47.63767,-122.37248,Entire home/apt,136,2,36,12/1/2024,3.97,1,29,36,STR-OPLI-24-000075
1086440660658152572,Seattle Oasis with a modern touch,176888457,Sierra,Lake City,Victory Heights,47.7087148,-122.3065426,Entire home/apt,254,2,30,12/15/2024,3.07,5,334,30,STR-OPLI-22-001591
1086448283807583377,Heart of Bustling Columbia City,551586801,Emerald Haven,Rainier Valley,Columbia City,47.55925802668872,-122.2805055,Entire home/apt,72,30,0,,,5,18,0,
1086592632845214960,Elegant U District Abode,104555558,Eddie,University District,University District,47.66643,-122.30632,Entire home/apt,158,2,42,12/1/2024,4.06,2,193,42,STR-OPLI-23-001273
1086774060231212838,"Blueground | E Lake, gym, nr coffee, walk to slu",107434423,Blueground,Cascade,South Lake Union,47.6328988,-122.3258731,Entire home/apt,110,31,0,,,327,298,0,
1087480390188982330,Quiet Bright Room U Village/UW 2,3074414,Melissa,Other neighborhoods,Ravenna,47.66728,-122.29552,Private room,40,30,0,,,129,246,0,
1088199954519150163,"Modern and Stylish Penthouse- Wifi, Pet Friendly",31252146,Sebastian,Central Area,Mann,47.61213365436513,-122.3001716,Entire home/apt,151,30,11,9/29/2024,1.07,7,157,11,
1088771108585032582,Lovely Westwood area home.,123605924,Mohammad,Delridge,Roxhill,47.52928,-122.36839,Entire home/apt,,30,0,,,2,358,0,STR-OPLI-25-000164
1088792607837081838,"Awesome Location, Near UW",561143015,Fifteenth Ave,University District,University District,47.66548737106822,-122.3127253,Private room,43,1,48,12/19/2024,4.75,5,199,48,STR-OPLI-23-000597
1088799181466452304,"Spacious, Great Location, Near UW!",561143015,Fifteenth Ave,University District,University District,47.664,-122.31222,Private room,44,1,44,12/16/2024,4.39,5,214,44,STR-OPLI-23-000597
1089101471831540298,Downtown Stylish Lofts to Sleep 8,308171168,Lanis,Downtown,Pioneer Square,47.59937880621255,-122.3341563,Entire home/apt,381,2,2,10/27/2024,0.77,3,158,2,STR-OPLI-23-000599
1089113954310350405,Private Studio w Peekaboo View,421031801,Nigel,West Seattle,Fauntleroy,47.52486264219975,-122.380596,Entire home/apt,130,1,6,11/5/2024,1.8,1,356,6,STR-OPLI-24-001207
1089627662484039187,Seattle's Gem: Elegant 1BR in Belltown - Sleeps 4,560836476,Irina,Downtown,Belltown,47.61749349999999,-122.3463071,Entire home/apt,123,1,30,12/15/2024,2.91,2,352,30,STR-OPLI-24-000164
1089878077826724687,Waterfront Studio by Pike Place,561703454,Daniel,Downtown,Central Business District,47.607062376822945,-122.339949,Entire home/apt,138,2,44,12/8/2024,4.73,1,189,44,STR-OPLI-24-002270
1089954781017088433,3 Bedroom Comfort | Columbia City,398317720,Ying,Rainier Valley,Columbia City,47.56012,-122.28745,Entire home/apt,117,1,6,11/30/2024,0.63,71,351,6,STR-OPLI-24-000176
1090111743090891776,Utopia Luxury Stay - Seattle,151148405,Nathan,Delridge,High Point,47.54179,-122.36268,Entire home/apt,,1,1,6/15/2024,0.16,1,350,1,STR-OPLI-24-000352
1090233004526628561,Cloud Nest Penthouse Master Bedroom,8046628,Desirée,Ballard,West Woodland,47.67033810428844,-122.3702294,Private room,80,30,0,,,1,173,0,
1090952704883717910,Ballard Private Room,442138949,Dana,Ballard,Adams,47.66677,-122.38282,Private room,35,30,1,6/1/2024,0.15,5,187,1,
1090959905899838590,"Modern Townhome, Great Location",560361543,Linda,Central Area,Atlantic,47.593788535542004,-122.3021927,Entire home/apt,185,2,38,12/18/2024,4.27,2,356,38,STR-OPLI-24-000521
1091264147395384027,Woodland (Ground Unit) Calendar,241568755,Jen,Other neighborhoods,Phinney Ridge,47.66518652731878,-122.3473461,Entire home/apt,,30,0,,,4,0,0,
1091289547313418284,Modern Townhome in Seattle's Columbia City,15226970,Anastassia,Rainier Valley,Columbia City,47.55733,-122.29053,Entire home/apt,259,2,1,7/23/2024,0.19,3,239,1,STR-OPLI-23-001079
1091395899995401180,Pristine Townhome in Great Location,512825858,Dre,Ballard,Adams,47.673666607057854,-122.3824982,Entire home/apt,245,2,25,11/22/2024,2.69,14,154,25,STR-OPLI-23-000060
1092091423023137797,"Cute place, unbeatable location!",324729574,Angela,Downtown,International District,47.59811146479163,-122.319426,Entire home/apt,100,30,0,,,1,269,0,
1092377157299065112,Walk to Climate Pledge Arena | AMZN | Space Needle,17176399,Jackson,Cascade,Westlake,47.629648328791646,-122.343044,Entire home/apt,646,2,4,9/3/2024,0.99,1,18,4,STR-OPLI-24-000210
1092826048056009128,"Beautiful, bright craftsman unit",5002422,Chelsea,Northgate,Maple Leaf,47.69571579170414,-122.3197802,Entire home/apt,,3,2,9/2/2024,0.5,2,1,2,STR-OPLI-22-001303
1093126155968681172,Green Lake 1st Line Home D Full Modern Remodeling,416581683,Qiang,Other neighborhoods,Green Lake,47.67762,-122.34541,Entire home/apt,108,1,8,11/11/2024,1.21,8,240,8,STR-OPLI-22-001073
1093578994618717661,Cozy Floating Home,95222539,Kathryn,Capitol Hill,Portage Bay,47.64764,-122.31799,Entire home/apt,125,30,1,7/31/2024,0.21,1,280,1,
1093591795839296182,"New Downtown 2 Beds, 2 Baths Waterfront Alaska 335",23165254,Lux,Downtown,Pike-Market,47.61039,-122.34435,Entire home/apt,277,1,16,12/9/2024,2.65,6,324,16,STR-OPLI-22-001358
1094389465636127662,"Ballard Serenity Haven

1 queen bed",44111587,Hiroko,Other neighborhoods,North Beach/Blue Ridge,47.6925592,-122.3911011,Entire home/apt,108,2,33,12/16/2024,3.52,1,138,33,STR-OPLI-24-000466
1095019445404814911,Totya's Garden House,32542512,Andualem,Northgate,Maple Leaf,47.70407,-122.32081,Entire home/apt,140,1,3,12/8/2024,0.8,1,168,3,STR-OPLI-24-000573
1095272846392263057,Matthew's Beach Oasis,51067103,Taylor,Lake City,Matthews Beach,47.70501,-122.2827,Entire home/apt,,3,8,10/6/2024,1.97,1,0,8,STR-OPLI-24-000382
1095359640912152897,Modern townhouse with rooftop.,172711303,Alan,West Seattle,Fauntleroy,47.51831247695468,-122.3778659,Entire home/apt,140,1,21,11/11/2024,2.35,1,66,21,STR-OPLI-24-000223
1095632403078727796,Salmonberry Studio in Wallingford - 97 Walkscore!,340706410,Vince,Other neighborhoods,Wallingford,47.66184578614415,-122.334467,Entire home/apt,45,30,3,12/9/2024,0.51,108,339,3,
1095664685149134423,"Pacific Trillium Studio, Wallingford 97 Walkscore",340706410,Vince,Other neighborhoods,Wallingford,47.661473564140444,-122.3344509,Entire home/apt,45,30,1,5/5/2024,0.13,108,246,1,
1095679796238140388,Garden Dahlia Studio in Wallingford - 97 Walkscore,340706410,Vince,Other neighborhoods,Wallingford,47.661642936911925,-122.3322501,Entire home/apt,51,30,1,8/25/2024,0.25,108,323,1,
1095835554815170816,Happy Seattle (Lower Level),509820,Susan,West Seattle,Seaview,47.547851405320074,-122.3906359,Entire home/apt,105,4,5,7/31/2024,0.69,2,135,5,STR-OPLI-21-000321
1095852118663455669,Modern Rooftop Retreat Perched on Phinney Ridge.,171734642,Noah,Other neighborhoods,Phinney Ridge,47.67555,-122.35399,Entire home/apt,236,2,25,12/1/2024,2.66,1,299,25,STR-OPLI-24-000262
1096692828185298575,Greenlake Seattle UW light rail,28379912,Daniel James Rogers,Other neighborhoods,Green Lake,47.67635733948275,-122.3267023,Private room,38,30,2,6/30/2024,0.27,20,199,2,
1096852515664792685,"Blueground | S Lake Union, gym & rooftop, nr food",107434423,Blueground,Cascade,South Lake Union,47.6249179,-122.3304542,Entire home/apt,85,31,1,5/26/2024,0.14,327,267,1,
1096892922070530273,"2BR designer condo, free parking, Convention Ctr",51477068,Geng,Downtown,First Hill,47.6121518,-122.3297249,Entire home/apt,147,1,76,12/7/2024,7.6,2,55,76,STR-OPLI-24-000089
1097122195220718458,Private Room in Central Ballard,442138949,Dana,Ballard,Adams,47.66643,-122.3817,Private room,35,30,4,10/3/2024,0.5,5,200,4,
1097199881718849139,Modern Seattle Apartment ~ 2 Mi to Green Lake!,121688409,Evolve,Northgate,North College Park,47.70399663147044,-122.3407942,Entire home/apt,78,30,4,11/9/2024,0.48,32,355,4,
1097230842507187895,Primary Bed&Bath in a brand-new townhouse,50392576,Hyeonae,Ballard,Loyal Heights,47.687145898739885,-122.3786105,Private room,,30,13,9/23/2024,1.65,2,0,13,STR-OPLI-24-000387
1097317503610763608,Awesome Studio with City View,550989319,Reside Seattle,Downtown,Pike-Market,47.6101137,-122.3407443,Private room,,30,29,11/3/2024,3.22,6,363,29,Exempt
1097329325392717353,Pike Place Studio w/Water View,550989319,Reside Seattle,Downtown,Pike-Market,47.60937412454823,-122.3418698,Private room,,30,13,11/30/2024,1.34,6,363,13,Exempt
1097336541886412100,Pike Place 1 Bedroom w/City View,550989319,Reside Seattle,Downtown,Central Business District,47.61057193868125,-122.3397505,Private room,,30,6,10/9/2024,0.62,6,359,6,Exempt
1097344242648386582,Pike Place 1 Bedroom -Water View,550989319,Reside Seattle,Downtown,Belltown,47.61112,-122.34043,Private room,,30,3,8/6/2024,0.32,6,365,3,Exempt
1097543001469817171,Private Room & Bathroom at the Center of Seattle!,394217416,Mehak,Central Area,Atlantic,47.6006245,-122.3110131,Private room,83,1,20,12/15/2024,6.9,1,58,20,STR-OPLI-24-000410
1097908948867756988,Seattle MIL Walk to Puget Sound,485580822,Rebecca,West Seattle,Fauntleroy,47.5316987,-122.3924387,Entire home/apt,,30,3,11/16/2024,0.36,4,184,3,
1097916614114363547,Ballard Modern Townhome,11134575,Amy,Ballard,Adams,47.67501168035139,-122.3982119,Entire home/apt,179,10,3,8/10/2024,0.43,1,83,3,STR-OPLI-23-001258
1097976272154384919,Insta-worthy 5 Bedroom in the Central District,529119042,Julia,Central Area,Mann,47.602078528650466,-122.2990165,Entire home/apt,211,1,0,,,55,60,0,STR-OPLI-24-000011
1098069913131173486,Insta-worthy 8 Bedroom in the Central District,529119042,Julia,Central Area,Mann,47.60238843896756,-122.3005263,Entire home/apt,335,1,2,11/10/2024,0.38,55,55,2,STR-OPLI-24-000011
1098175645719211566,13 Bedroom House in the U-District,529119042,Julia,University District,University District,47.66492416942081,-122.3102084,Entire home/apt,583,1,1,4/7/2024,0.11,55,35,1,STR-OPLI-24-000042
1098650901938787270,*NEW* Pet-Friendly | Heart of Seattle~Ballard,180618307,Alan,Ballard,West Woodland,47.67056,-122.37506,Entire home/apt,131,2,42,12/13/2024,4.36,11,63,42,STR-OPLI-23-000636
1098756724288160599,Classic Green Lake Living: The King's Cottage,534560689,Kevin,Northgate,North College Park,47.69621,-122.33575,Entire home/apt,277,2,28,12/16/2024,3.35,4,84,28,STR-OPLI-24-000048
1098971608137434664,Green Lake 1st Line Home C&D Full Modern Remodel,416581683,Qiang,Other neighborhoods,Green Lake,47.67696527340612,-122.3456327,Entire home/apt,446,1,1,8/18/2024,0.23,8,240,1,STR-OPLI-22-001073
1099657128251097536,"Rare Beachfront, Stunning Views",454566035,Robb,West Seattle,Alki,47.57608,-122.41857,Entire home/apt,150,30,5,10/27/2024,0.57,1,106,5,
1100040078361605058,Green Lake Ballard Fremont In-Unit Laundry Parking,10962916,Melissa,Ballard,West Woodland,47.6747407,-122.3663184,Entire home/apt,100,30,0,,,1,180,0,STR-OPLI-22-001662
1100114184687675599,Upper Fremont 3bd/2ba • A/C • Very Walkable,17013860,Sam,Other neighborhoods,Fremont,47.6590364,-122.3498171,Entire home/apt,199,4,26,11/4/2024,3.35,8,339,26,STR-OPLI-24-000377
1100315830290639025,Studio Condo Downtown Seattle.,556762844,Nikki,Downtown,First Hill,47.612918839390154,-122.3292877,Entire home/apt,91,2,61,12/16/2024,7.53,1,301,61,str-opli-60-550061
1100368568026610681,Seattle's Queen Anne craftsman,6865475,Matthew,Queen Anne,North Queen Anne,47.64390095768383,-122.3536113,Entire home/apt,498,3,3,7/7/2024,0.43,1,262,3,STR-OPLI-24-000303
1100398108406747801,Green Lake Apartment with Free Parking,20570027,Clara,Other neighborhoods,Green Lake,47.6895,-122.34227,Entire home/apt,269,1,12,8/4/2024,1.22,4,90,12,STR-OPLI-22-001245
1100551345117173295,"Blueground | Bell Town, dog prk, nr arena & dining",107434423,Blueground,Downtown,Belltown,47.6172112,-122.3484891,Entire home/apt,102,31,0,,,327,326,0,
1100684673602368970,Dog-friendly 4BR with backyard oasis,111813201,Vacasa Western Washington,Ballard,West Woodland,47.673627093552675,-122.366143,Entire home/apt,428,3,2,8/4/2024,0.37,13,365,2,STR-OPLI-22-001038
1100823745232374656,"The Good Life | WD, Parking, AC",353157781,Lane,Ballard,Whittier Heights,47.68022208156467,-122.3677278,Entire home/apt,174,3,32,12/7/2024,3.31,5,282,32,STR-OPLI-23-000439
1100874267727869720,Magnolia Retreat /king bed /fenced yard/ workspace,29666316,Mish,Magnolia,Lawton Park,47.65020565368796,-122.384896,Entire home/apt,143,2,27,12/1/2024,2.74,17,262,27,STR-OPLI-24-000073
1101102299868889107,Sound Views and Located Near All Things Seattle!,47570201,Christopher William,Downtown,Belltown,47.61424275957427,-122.3491797,Entire home/apt,164,2,36,12/15/2024,4,1,148,36,STR-OPLI-24-000208
1101532843240499164,Seward Park: Fully renovated 3BR/2BA House,433444512,Helen,Seward Park,Seward Park,47.54139027690094,-122.2690911,Entire home/apt,166,3,4,12/4/2024,1.32,1,264,4,STR-OPLI-24-000304
1101649367977513120,Dog-friendly 2BR with great location near parks,446538637,Vacasa Western Washington,Central Area,Atlantic,47.58836,-122.301,Entire home/apt,200,2,7,10/4/2024,0.59,19,360,7,STR-OPLI-23-001431
1101754986711423393,Spacious Modern Apartment in Queen Anne,512825858,Dre,Queen Anne,East Queen Anne,47.63157598256982,-122.3522572,Entire home/apt,170,2,19,10/8/2024,2.44,14,164,19,STR-OPLI-21-000733
1101755354505401594,View-tiful Alki Beach Apartment,512825858,Dre,West Seattle,North Admiral,47.58278273065703,-122.3996578,Entire home/apt,,2,30,12/8/2024,3.28,14,177,30,STR-OPLI-21-000592
1101892086175959487,Corporate Housing Overlooking Lake Washington Pets,158715708,Jing,Rainier Valley,Rainier Beach,47.51543,-122.25291,Entire home/apt,186,30,0,,,8,361,0,
1102298647085007336,Every room is uniquely styled,553142275,Hotel Sorrento,Downtown,First Hill,47.608945,-122.326704,Private room,148,30,0,,,3,111,0,Exempt
1102298997962746748,Vintage furnishings throughout,553142275,Hotel Sorrento,Downtown,First Hill,47.60895,-122.3267,Private room,,30,1,4/3/2024,0.11,3,109,1,Exempt
1102299236049467775,Amalfi Coast inspired décor,553142275,Hotel Sorrento,Downtown,First Hill,47.608945,-122.326704,Private room,193,30,0,,,3,111,0,Exempt
1102438530459471489,Dazzling 2Bed 2Bath Condo in the Heart of Seattle!,80333752,Ashley And Mike,Downtown,Belltown,47.61371,-122.347,Entire home/apt,160,2,26,11/10/2024,2.7,39,352,26,STR-OPLI-24-000068
1102450450345126789,Minimalistic Central Townhouse,29666316,Mish,Central Area,Atlantic,47.59326,-122.29789,Entire home/apt,120,2,20,11/29/2024,2.38,17,276,20,STR-OPLI-24-000132
1102878300559060093,"5BR craftsman - yard, grill, pond, & great views",111813201,Vacasa Western Washington,Capitol Hill,Broadway,47.62847,-122.31863,Entire home/apt,622,3,0,,,13,365,0,STR-OPLI-24-000169
1102987805350218365,Furnished room in sunny home,32124729,Jin,Capitol Hill,Broadway,47.62471,-122.32477,Private room,50,30,3,9/13/2024,0.38,1,167,3,
1103042246334811763,Peaceful beach house stunning view,22988825,Ian,West Seattle,Alki,47.56209,-122.40083,Entire home/apt,245,2,8,12/16/2024,1.41,1,292,8,STR-OPLI-24-000609
1103293160854734309,Cozy Studio | Own Bath | Heart of Fremont,24089367,Ying,Other neighborhoods,Fremont,47.6537343,-122.3591392,Entire home/apt,73,1,35,11/24/2024,3.61,3,353,35,STR-OPLI-24-000224
1103305875758927178,Room with king and single beds,564904691,Sudip,Rainier Valley,Rainier Beach,47.5107848,-122.2577179,Private room,38,1,0,,,2,263,0,STR-OPLI-21-000239
1103675016895141394,The Pinnacle Sky Manor: Pike Place Luxury,564990866,Richard,Downtown,First Hill,47.61015,-122.33052,Entire home/apt,443,30,25,12/8/2024,2.6,1,362,25,STR-OPLI-19-000323
1103880093697140684,1922 Vintage Belltown Apartment,22216344,Teri,Downtown,Belltown,47.61538437140346,-122.3414015,Entire home/apt,104,200,30,12/8/2024,3.72,2,354,30,STR-OPLI-22-000236
1104064244571417841,Quaint Madison Valley • Fenced Yard • Arboretum,22216344,Teri,Central Area,Harrison/Denny-Blaine,47.623855,-122.293541,Entire home/apt,150,3,22,11/29/2024,3.11,2,348,22,STR-OPLI-22-000236
1104559381046358855,Seattle- Studio with Pool and Hot Tub!,478633299,Pedro And Jomary,Downtown,Central Business District,47.6139112,-122.3328153,Entire home/apt,162,2,3,12/6/2024,0.45,1,75,3,Exempt
1104606474487166899,W Seattle stylish view suite,6865216,Josh & Mary,West Seattle,Fauntleroy,47.51930163657707,-122.3887677,Entire home/apt,102,1,25,12/1/2024,2.6,2,86,25,STR-OPLI-23-001478
1104619405236427812,"Home Near Downtown, Light Rail Access, Parking",398317720,Ying,Beacon Hill,Mid-Beacon Hill,47.5540828,-122.2908145,Entire home/apt,119,1,21,11/29/2024,2.33,71,356,21,STR-OPLI-21-000345
1104748786537020769,Modern Beacon Hill Hideaway,13075629,Cat,Beacon Hill,Mid-Beacon Hill,47.5558,-122.29336,Entire home/apt,110,3,22,10/22/2024,2.74,1,50,22,STR-OPLI-24-000258
1105050350227541121,SpaceNeedleOasis: Rooftop*Water Views*FreeParking,461228814,Emma,Downtown,Belltown,47.617784944582034,-122.3541484,Entire home/apt,83,1,53,11/29/2024,5.58,2,321,53,STR-OPLI-23-001897
1105248039842127687,Franklin's Landing | Skyline Views | New Home,9364055,Yanping,Cascade,Eastlake,47.64686700000001,-122.3237892,Entire home/apt,200,3,11,12/18/2024,2.04,3,95,11,STR-OPLI-24-000571
1105248749309538602,The Growler Garden | Hot Tub | Fenced Backyard,9364055,Yanping,Ballard,West Woodland,47.66809,-122.36867,Entire home/apt,275,3,17,11/30/2024,1.87,3,75,17,STR-OPLI-24-000473
1105407526748514460,Cozy Vintage Hilltop Cottage,30670258,Matt,Magnolia,Lawton Park,47.649027196104605,-122.3907436,Entire home/apt,83,3,28,12/2/2024,2.91,3,48,28,STR-OPLI-21-000427
1106215933160218067,Cozy & Spacious 4br Seattle House w/ Private Patio,562798501,Samsara,Lake City,Victory Heights,47.7101057,-122.3037792,Entire home/apt,196,2,22,12/14/2024,2.4,1,172,22,STR-OPLI-24-000280
1106669049164837642,Cozy house,174996566,Ayele,Delridge,Highland Park,47.5183202,-122.3392095,Entire home/apt,197,1,12,10/11/2024,1.34,1,269,12,STR-OPLI-24-000213
1106694653506541451,House in Downtown Ballard,110240746,Quincy,Ballard,Loyal Heights,47.67670909669416,-122.3880269,Entire home/apt,242,3,3,10/14/2024,0.53,1,15,3,STR-OPLI-23-000586
1106732957020031928,Top of the Hill Garden Condo,438742325,Tammy,Capitol Hill,Stevens,47.62304656864711,-122.3102081,Entire home/apt,75,30,5,10/31/2024,0.68,2,269,5,
1106852380734063805,Chic 3BR Townhouse w/ Balcony - Heart of Seattle,314324381,Sophari,Beacon Hill,Mid-Beacon Hill,47.571802793071306,-122.3150289,Entire home/apt,155,10,2,9/27/2024,0.31,11,81,2,STR-OPLI-22-001148
1106934414469829407,Cozy Shared Home - 1 Room Near University,7435040,Vacation Rental LLC,University District,University District,47.66792,-122.31219,Private room,50,1,2,9/3/2024,0.3,37,323,2,STR-OPLI-24-000133
1106985755373917700,"Blueground | South Lake Union, space needle views",107434423,Blueground,Cascade,South Lake Union,47.6249179,-122.3304542,Entire home/apt,84,31,0,,,327,288,0,
1106987761972419190,"Blueground | S Lake Union, mntn views, nr grocers",107434423,Blueground,Cascade,South Lake Union,47.6249179,-122.3304542,Entire home/apt,108,31,0,,,327,254,0,
1106992297519471741,"Blueground | Downtown, Gym, nr Dining & Nightlife",107434423,Blueground,Downtown,Pike-Market,47.61068,-122.34159,Entire home/apt,114,31,0,,,327,348,0,
1107084710133965148,2BR 2BA Capitol Hill Cozy Haven- Rooftop,8009691,Enclaves,Capitol Hill,Stevens,47.618221888892826,-122.3125756,Entire home/apt,178,3,23,10/27/2024,2.53,7,355,23,STR-OPLI-21-000204
1107320574004395492,"Downtown Seattle Stay: Art, Culture & Craft Beers",25138314,RoomPicks By Antony,Downtown,Belltown,47.61431,-122.33674,Hotel room,,1,0,,,13,283,0,Exempt
1107321521357213447,Unique Boutique: Creative Vibes & Comfy Beds,25138314,RoomPicks By Antony,Downtown,Belltown,47.61431,-122.33674,Hotel room,799,1,0,,,13,273,0,Exempt
1107562565446851799,Alki Beach Rooftop Haven,565965667,Patrick,West Seattle,Alki,47.57692869826611,-122.4122051,Entire home/apt,,2,5,8/29/2024,0.85,1,0,5,STR-OPLI-24-000433
1107912467502080975,Downtown Retreat: Near Pike Place & Space Needle,25138314,RoomPicks By Antony,Downtown,Belltown,47.61431,-122.33674,Hotel room,799,1,0,,,13,291,0,Exempt
1107912645333946991,"Downtown Delights: Fun, Fitness, & Brews | 2 Units",25138314,RoomPicks By Antony,Downtown,Belltown,47.61431,-122.33674,Hotel room,799,1,0,,,13,289,0,Exempt
1107912734723839801,"Lake View, Pop Culture, City Highlights | 3 Units",25138314,RoomPicks By Antony,Downtown,Belltown,47.61431,-122.33674,Hotel room,799,1,0,,,13,289,0,Exempt
1107912838301192195,Downtown Escapes: Artistic Highlights  | 4 Units,25138314,RoomPicks By Antony,Downtown,Belltown,47.61431,-122.33674,Hotel room,799,1,0,,,13,289,0,Exempt
1107913091815651381,"Artsy Getaway: Warhol, Wine, and Seattle Skyline",25138314,RoomPicks By Antony,Downtown,Belltown,47.61431,-122.33674,Hotel room,799,1,0,,,13,298,0,Exempt
1107913210037597970,Chic Downtown Hub: Walk to Seattle's Best Sights,25138314,RoomPicks By Antony,Downtown,Belltown,47.61431,-122.33674,Hotel room,799,1,0,,,13,302,0,Exempt
1107913326360618485,Culture Lovers’ Nest: Creative Design & Local Beer,25138314,RoomPicks By Antony,Downtown,Belltown,47.61431,-122.33674,Hotel room,799,1,0,,,13,286,0,Exempt
1107913449181024296,Seattle’s Heart: Downtown Vibrant Stay,25138314,RoomPicks By Antony,Downtown,Belltown,47.61431,-122.33674,Hotel room,799,1,0,,,13,290,0,Exempt
1107913549199674031,Seattle Uncovered: Art Scene & Memorable Sights,25138314,RoomPicks By Antony,Downtown,Belltown,47.61431,-122.33674,Hotel room,999,1,1,11/3/2024,0.59,13,284,1,Exempt
1107913701945333283,Artistic Downtown Vibes: For the Artistic Soul,25138314,RoomPicks By Antony,Downtown,Belltown,47.61431,-122.33674,Hotel room,799,1,0,,,13,304,0,Exempt
1107913795742908654,Eclectic Haven: Next to Iconic Seattle Landmarks,25138314,RoomPicks By Antony,Downtown,Belltown,47.61431,-122.33674,Hotel room,799,1,1,8/29/2024,0.26,13,294,1,Exempt
1107999439277312130,Chic Downtown Water Viev Retreat near Pike Place,5615582,RoomPicks,Downtown,Central Business District,47.61232,-122.3343,Hotel room,,1,0,,,13,346,0,Exempt
1107999476947914451,Sleek Boutique Stay - Steps from Space Needle,5615582,RoomPicks,Downtown,Central Business District,47.61232,-122.3343,Entire home/apt,799,1,0,,,13,359,0,Exempt
1107999591443389551,Crafted Comfort: Seattle Stay with Artful Flair,5615582,RoomPicks,Downtown,Central Business District,47.61232,-122.3343,Entire home/apt,799,1,0,,,13,346,0,Exempt
1107999672387843023,Sophisticated Water View: Exquisite Rooms with Art,5615582,RoomPicks,Downtown,Central Business District,47.61232,-122.3343,Entire home/apt,799,1,0,,,13,325,0,Exempt
1107999755854860726,Modern Seattle Rooms: Culture & Craft Meet,5615582,RoomPicks,Downtown,Central Business District,47.61232,-122.3343,Entire home/apt,8,1,0,,,13,343,0,Exempt
